id,cd_estabelecimento_saude,nome_estabelecimento_saude,cnes,numero_uge_cnpj,desc_uge_cnpj,ambito,codigoibge,municipio,rras,regiao_de_saude,codigo_drs,desc_drs,tipo_gerenciamento,tipo_estabelecimento,fluxo_clientela,porte,empenhado,liquidado,pago,internacoes,dias_permanencia,media_permanencia,obitos,taxa_mortalidade,diarias_uti,producao_ambulatorial_antedimentos_consultas_exames,procedimentos_ambulatoriais_grupo_acoes_promocao_prevencao_saud,procedimentos_ambulatoriais_finalidade_diagnostica,procedimentos_clinicos_ambulatoriais_consultas_atendimentos_tra,procedimentos_cirurgicos_ambulatoriais,procedimentos_ambulatoriais_grupo_transplante_orgaos_tecidos_ce,procedimentos_ambulatoriais_grupo_medicamentos,procedimentos_ambulatoriais_grupo_orteses_proteses_materiais_es,outros_procedimentos_ambulatoriais,leitos_cirurgicos,leitos_clinicos,leitos_complementares,leitos_obstetricos,leitos_pediatricos,leitos_outras_especialidades,hospital_dia,tomografo_computadorizado,ressonancia_magnetica,ultrassom_droppler_colorido,ultrassom_ecografo,ultrassom_convencional,raio_x_hemodinamica,medicos_cpf_unico,medicos,latitude,longitude,periodo_referencia_inicio,periodo_referencia_fim,periodo_referencia_texto,nome_fantasia,municipio_ibge
"1,388.00",2749319,HOSPITAL MUNICIPAL UNIVERSITARIO DE TAUBATE,"2,749,319.00",,,Municipal,"3,554,102.00",TAUBATÉ,RRAS17,V. PARAÍBA-REG. SERRANA,,DRS 17 - TAUBATE,,HOSPITAL GERAL,Atendimento de demanda espontânea e referenciada,Grande,,,,"9,291.00","55,537.00",6.00,626.00,6.74,"13,527.00","233,487.00",0.00,"113,626.00","114,061.00","4,170.00",0.00,0.00,"1,630.00",0.00,30.00,89.00,34.00,30.00,18.00,0.00,0.00,1.00,0.00,4.00,1.00,0.00,0.00,,575.00,"-23,0216","-45,55644",1/1/2021 0:00,12/31/2021 0:00,2021- Janeiro a Dezembro,HOSPITAL MUNICIPAL UNIVERSITARIO DE TAUBATE,Taubaté
"1,389.00",2082225,HOSPITAL KATIA DE SOUZA RODRIGUES TAIPAS SAO PAULO,"2,082,225.00",,,Estadual,"3,550,308.00",SÃO PAULO,RRAS06,SÃO PAULO,,DRS 1 - GRANDE SÃO PAULO,Administração,HOSPITAL GERAL,Atendimento de demanda espontânea e referenciada,Grande,"107,993,549.24","107,993,549.24","96,283,321.23","9,931.00","61,649.00",6.20,"1,028.00",10.35,"5,683.00","738,662.00",0.00,"242,717.00","495,932.00",13.00,0.00,0.00,0.00,0.00,49.00,80.00,81.00,40.00,17.00,8.00,10.00,1.00,0.00,2.00,2.00,0.00,0.00,,289.00,"-23,43828","-46,71728",1/1/2021 0:00,12/31/2021 0:00,2021- Janeiro a Dezembro,HOSPITAL KATIA DE SOUZA RODRIGUES TAIPAS SAO PAULO,São Paulo
"1,390.00",2088576,HOSPITAL DE TRANSP DO EST DE SP EURYCLIDES DE JESUS ZERBINI,"2,088,576.00",,,Estadual,"3,550,308.00",SÃO PAULO,RRAS06,SÃO PAULO,,DRS 1 - GRANDE SÃO PAULO,Terceiros,HOSPITAL GERAL,Atendimento de demanda referenciada,Médio,"151,573,021.00","151,573,021.00","151,573,021.00","6,128.00","24,024.00",3.90,278.00,4.54,"3,742.00","962,532.00",0.00,"803,606.00","154,678.00","3,910.00",338.00,0.00,0.00,0.00,50.00,79.00,21.00,0.00,3.00,0.00,15.00,1.00,0.00,4.00,3.00,2.00,1.00,,425.00,"-23,57105","-46,65245",1/1/2021 0:00,12/31/2021 0:00,2021- Janeiro a Dezembro,HOSPITAL DE TRANSP DO EST DE SP EURYCLIDES DE JESUS ZERBINI,São Paulo
"1,391.00",2087219,HOSPITAL DE CLINICAS CAMPO LIMPO PAULISTA,"2,087,219.00",,,Municipal,"3,509,601.00",CAMPO LIMPO PAULISTA,RRAS16,JUNDIAÍ,,DRS 7 - CAMPINAS,,HOSPITAL GERAL,Atendimento de demanda espontânea e referenciada,Médio,,,,"2,341.00","8,625.00",3.70,206.00,8.80,481.00,"508,138.00",0.00,"139,433.00","365,552.00","3,153.00",0.00,0.00,0.00,0.00,4.00,28.00,18.00,14.00,8.00,0.00,0.00,1.00,0.00,1.00,0.00,1.00,0.00,,133.00,"-23,20386","-46,79814",1/1/2021 0:00,12/31/2021 0:00,2021- Janeiro a Dezembro,HOSPITAL DE CLINICAS CAMPO LIMPO PAULISTA,Campo Limpo Paulista
"1,392.00",2090309,CENTRO DE ATENCAO INTEGRAL A SAUDE CANTIDIO DE MOURA CAMPOS,"2,090,309.00",,,Estadual,"3,507,506.00",BOTUCATU,RRAS09,POLO CUESTA,,DRS 6 - BAURU,Administração,HOSPITAL ESPECIALIZADO,Atendimento de demanda referenciada,Médio,"18,436,788.11","18,436,788.11","16,991,757.79",291.00,"7,458.00",25.60,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,80.00,0.00,,,,,,,,14.00,"-22,88418","-48,44416",1/1/2021 0:00,12/31/2021 0:00,2021- Janeiro a Dezembro,CENTRO DE ATENCAO INTEGRAL A SAUDE CANTIDIO DE MOURA CAMPOS,Botucatu
"1,393.00",2079178,MATERNIDADE MUNICIPAL,"2,079,178.00",,,Municipal,"3,545,308.00",SALTO DE PIRAPORA,RRAS08,SOROCABA,,DRS 16 - SOROCABA,,HOSPITAL ESPECIALIZADO,Atendimento de demanda espontânea,Pequeno,,,,319.00,672.00,2.10,,,0.00,"12,949.00","2,181.00","1,940.00","8,828.00",0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,5.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,,28.00,"-23,64548","-47,57669",1/1/2021 0:00,12/31/2021 0:00,2021- Janeiro a Dezembro,MATERNIDADE MUNICIPAL,Salto de Pirapora
"1,394.00",2688514,HOSPITAL PSIQUIATRICO DE VILA MARIANA,"2,688,514.00",,,Estadual,"3,550,308.00",SÃO PAULO,RRAS06,SÃO PAULO,,DRS 1 - GRANDE SÃO PAULO,,HOSPITAL ESPECIALIZADO,Atendimento de demanda espontânea e referenciada,Pequeno,,,,"1,361.00","17,070.00",12.50,,,0.00,"37,244.00",0.00,1.00,"37,243.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,27.00,50.00,,,,,,,,225.00,"-23,58823","-46,63891",1/1/2021 0:00,12/31/2021 0:00,2021- Janeiro a Dezembro,HOSPITAL PSIQUIATRICO DE VILA MARIANA,São Paulo
"1,395.00",2077493,HOSPITAL GERAL DE SAO MATEUS SAO PAULO,"2,077,493.00",,,Estadual,"3,550,308.00",SÃO PAULO,RRAS06,SÃO PAULO,,DRS 1 - GRANDE SÃO PAULO,Administração,HOSPITAL GERAL,Atendimento de demanda espontânea e referenciada,Grande,"108,547,429.53","108,547,429.53","98,431,044.51","7,692.00","50,875.00",6.60,843.00,10.96,"10,328.00","372,533.00",0.00,"169,414.00","199,758.00","3,361.00",0.00,0.00,0.00,0.00,42.00,55.00,76.00,38.00,26.00,0.00,4.00,1.00,0.00,3.00,0.00,3.00,0.00,,312.00,"-23,59516","-46,48613",1/1/2021 0:00,12/31/2021 0:00,2021- Janeiro a Dezembro,HOSPITAL GERAL DE SAO MATEUS SAO PAULO,São Paulo
"1,396.00",2092298,SANTA CASA DE ITU,"2,092,298.00",,,Municipal,"3,523,909.00",ITU,RRAS08,SOROCABA,,DRS 16 - SOROCABA,,HOSPITAL GERAL,Atendimento de demanda espontânea e referenciada,Médio,,,,"4,911.00","26,142.00",5.30,401.00,8.17,"10,684.00","54,360.00",25.00,"27,821.00","24,857.00","1,657.00",0.00,0.00,0.00,0.00,19.00,13.00,48.00,14.00,8.00,0.00,0.00,1.00,1.00,2.00,0.00,0.00,0.00,,298.00,"-23,26991","-47,29515",1/1/2021 0:00,12/31/2021 0:00,2021- Janeiro a Dezembro,SANTA CASA DE ITU,Itu
"1,397.00",2080184,HOSPITAL MUNICIPAL,"2,080,184.00",,,Municipal,"3,523,909.00",ITU,RRAS08,SOROCABA,,DRS 16 - SOROCABA,,HOSPITAL GERAL,Atendimento de demanda espontânea e referenciada,Pequeno,,,,"2,055.00","6,649.00",3.20,150.00,7.30,0.00,"29,560.00",0.00,"27,386.00","1,922.00",252.00,0.00,0.00,0.00,0.00,6.00,14.00,8.00,0.00,2.00,0.00,0.00,1.00,0.00,1.00,0.00,1.00,0.00,,133.00,"-23,27283","-47,29112",1/1/2021 0:00,12/31/2021 0:00,2021- Janeiro a Dezembro,HOSPITAL MUNICIPAL,Itu
"1,398.00",2058502,HOSPITAL DO SERV PUB EST FCO MORATO DE OLIVEIRA SAO PAULO,"2,058,502.00",,,Estadual,"3,550,308.00",SÃO PAULO,RRAS06,SÃO PAULO,,DRS 1 - GRANDE SÃO PAULO,,HOSPITAL GERAL,Atendimento de demanda espontânea e referenciada,Especial,,,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,301.00,348.00,133.00,34.00,36.00,34.00,0.00,3.00,1.00,13.00,4.00,8.00,6.00,,"1,422.00","-23,59636","-46,65698",1/1/2021 0:00,12/31/2021 0:00,2021- Janeiro a Dezembro,HOSPITAL DO SERV PUB EST FCO MORATO DE OLIVEIRA SAO PAULO,São Paulo
"1,399.00",2081202,HOSPITAL E MATERNIDADE SAO LUCAS,"2,081,202.00",,,Municipal,"3,543,303.00",RIBEIRÃO PIRES,RRAS01,GRANDE ABC,,DRS 1 - GRANDE SÃO PAULO,,HOSPITAL GERAL,Atendimento de demanda espontânea e referenciada,Pequeno,,,,"1,912.00","7,863.00",4.10,100.00,5.23,0.00,"235,874.00",0.00,"220,105.00","14,711.00","1,058.00",0.00,0.00,0.00,0.00,2.00,33.00,1.00,8.00,7.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,,95.00,"-23,70643","-46,4155",1/1/2021 0:00,12/31/2021 0:00,2021- Janeiro a Dezembro,HOSPITAL E MATERNIDADE SAO LUCAS,Ribeirão Pires
"1,400.00",2081059,HOSPITAL MUNICIPAL DE PAULINIA,"2,081,059.00",,,Municipal,"3,536,505.00",PAULÍNIA,RRAS15,CAMPINAS,,DRS 7 - CAMPINAS,,HOSPITAL GERAL,Atendimento de demanda espontânea e referenciada,Médio,,,,"2,764.00","16,675.00",6.00,252.00,9.12,"1,250.00","910,563.00",0.00,"674,787.00","234,079.00","1,697.00",0.00,0.00,0.00,0.00,20.00,68.00,47.00,7.00,14.00,5.00,4.00,1.00,0.00,3.00,0.00,0.00,0.00,,337.00,"-22,76434","-47,1522",1/1/2021 0:00,12/31/2021 0:00,2021- Janeiro a Dezembro,HOSPITAL MUNICIPAL DE PAULINIA,Paulínia
"1,401.00",8923,CENTRO HOSPITALAR DE SANTO ANDRE DR NEWTON DA COSTA BRANDAO,"8,923.00",,,Municipal,"3,547,809.00",SANTO ANDRÉ,RRAS01,GRANDE ABC,,DRS 1 - GRANDE SÃO PAULO,,HOSPITAL GERAL,Atendimento de demanda espontânea e referenciada,Grande,,,,"15,241.00","76,943.00",5.00,"2,037.00",13.37,"29,909.00","2,722,912.00",1.00,"2,606,208.00","111,263.00","4,448.00",0.00,0.00,992.00,0.00,69.00,84.00,177.00,0.00,5.00,14.00,9.00,1.00,1.00,1.00,1.00,2.00,0.00,,195.00,"-23,66589","-46,52609",1/1/2021 0:00,12/31/2021 0:00,2021- Janeiro a Dezembro,CENTRO HOSPITALAR DE SANTO ANDRE DR NEWTON DA COSTA BRANDAO,Santo André
"1,402.00",2798239,HOSPITAL SAO JOSE ITIRAPINA,"2,798,239.00",,,Municipal,"3,523,602.00",ITIRAPINA,RRAS14,RIO CLARO,,DRS 10 - PIRACICABA,,HOSPITAL GERAL,Atendimento de demanda espontânea,Pequeno,,,,231.00,712.00,3.10,17.00,7.36,0.00,"184,541.00","38,985.00","16,357.00","128,680.00",519.00,0.00,0.00,0.00,0.00,0.00,16.00,1.00,0.00,6.00,0.00,0.00,,,,,,,,30.00,"-22,25614","-47,82194",1/1/2021 0:00,12/31/2021 0:00,2021- Janeiro a Dezembro,HOSPITAL SAO JOSE ITIRAPINA,Itirapina
"1,403.00",2096498,HOSPITAL MUNICIPAL DR TABAJARA RAMOS,"2,096,498.00",,,Municipal,"3,530,706.00",MOGI GUAÇU,RRAS15,BAIXA MOGIANA,,DRS 14 - SÃO JOAO DA BOA VISTA,,HOSPITAL GERAL,Atendimento de demanda espontânea e referenciada,Médio,,,,"2,541.00","14,030.00",5.50,444.00,17.47,"4,025.00","755,116.00",1.00,"642,690.00","111,545.00",880.00,0.00,0.00,0.00,0.00,12.00,71.00,22.00,0.00,0.00,2.00,0.00,1.00,0.00,1.00,1.00,2.00,0.00,,107.00,"-22,37913","-46,94036",1/1/2021 0:00,12/31/2021 0:00,2021- Janeiro a Dezembro,HOSPITAL MUNICIPAL DR TABAJARA RAMOS,Mogi Guaçu
"1,404.00",2749033,CENTRO DE REABILITACAO DE CASA BRANCA,"2,749,033.00",,,Estadual,"3,510,807.00",CASA BRANCA,RRAS15,RIO PARDO,,DRS 14 - SÃO JOAO DA BOA VISTA,Administração,HOSPITAL ESPECIALIZADO,Atendimento de demanda referenciada,Grande,"34,716,518.25","34,716,518.25","31,132,246.11",156.00,"45,948.00",294.50,52.00,33.33,99.00,,,,,,,,,,0.00,30.00,30.00,0.00,0.00,316.00,0.00,,,,,,,,42.00,"-21,77486","-47,0769",1/1/2021 0:00,12/31/2021 0:00,2021- Janeiro a Dezembro,CENTRO DE REABILITACAO DE CASA BRANCA,Casa Branca
"1,405.00",2750538,HOSPITAL MUNICIPAL DE IEPE,"2,750,538.00",,,Municipal,"3,519,907.00",IEPÊ,RRAS11,ALTO CAPIVARI,,DRS 11 - PRESIDENTE PRUDENTE,,HOSPITAL GERAL,Atendimento de demanda espontânea e referenciada,Pequeno,,,,602.00,"2,392.00",4.00,29.00,4.82,0.00,"51,525.00","2,719.00","14,074.00","34,448.00",284.00,0.00,0.00,0.00,0.00,3.00,10.00,0.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,,22.00,"-22,661","-51,076",1/1/2021 0:00,12/31/2021 0:00,2021- Janeiro a Dezembro,HOSPITAL MUNICIPAL DE IEPE,Iepê
"1,406.00",3212130,HOSP MUN VER JOSE STOROPOLLI,"3,212,130.00",,,Municipal,"3,550,308.00",SÃO PAULO,RRAS06,SÃO PAULO,,DRS 1 - GRANDE SÃO PAULO,,HOSPITAL GERAL,Atendimento de demanda espontânea e referenciada,Grande,,,,"11,228.00","61,218.00",5.50,"1,026.00",9.14,"8,430.00","791,661.00",0.00,"461,022.00","330,152.00",487.00,0.00,0.00,0.00,0.00,49.00,49.00,70.00,28.00,29.00,9.00,1.00,1.00,0.00,0.00,0.00,2.00,0.00,,250.00,"-23,52179","-46,5617",1/1/2021 0:00,12/31/2021 0:00,2021- Janeiro a Dezembro,HOSP MUN VER JOSE STOROPOLLI,São Paulo
"1,407.00",2091275,CAIS CENTRO ATENCAO INTEGRAL SAUDE SANTA RITA PASSA QUATRO,"2,091,275.00",,,Estadual,"3,547,502.00",SANTA RITA DO PASSA QUATRO,RRAS13,AQUÍFERO GUARANI,,DRS 13 - RIBEIRÃO PRETO,Administração,HOSPITAL ESPECIALIZADO,Atendimento de demanda espontânea e referenciada,Grande,"29,077,439.36","29,077,439.36","26,306,407.49",346.00,"29,051.00",84.00,7.00,2.02,0.00,"64,928.00",0.00,"64,928.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,252.00,0.00,,,,,,,,15.00,"-21,71094","-47,48915",1/1/2021 0:00,12/31/2021 0:00,2021- Janeiro a Dezembro,CAIS CENTRO ATENCAO INTEGRAL SAUDE SANTA RITA PASSA QUATRO,Santa Rita do Passa Quatro
"1,408.00",2750546,HOSPITAL ESTADUAL PORTO PRIMAVERA ROSANA,"2,750,546.00",,,Estadual,"3,544,251.00",ROSANA,RRAS11,PONTAL DO PARANAPANEMA,,DRS 11 - PRESIDENTE PRUDENTE,Terceiros,HOSPITAL GERAL,Atendimento de demanda espontânea e referenciada,Médio,"22,346,795.00","22,346,795.00","22,346,795.00","2,661.00","15,850.00",6.00,147.00,5.52,0.00,"126,629.00",0.00,"54,033.00","71,216.00","1,380.00",0.00,0.00,0.00,0.00,12.00,52.00,2.00,8.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,,29.00,"-22,58","-53,059",1/1/2021 0:00,12/31/2021 0:00,2021- Janeiro a Dezembro,HOSPITAL ESTADUAL PORTO PRIMAVERA ROSANA,Rosana
"1,409.00",6123740,INSTITUTO DO CANCER DO ESTADO DE SAO PAULO,"6,123,740.00",,,Estadual,"3,550,308.00",SÃO PAULO,RRAS06,SÃO PAULO,,DRS 1 - GRANDE SÃO PAULO,Terceiros,HOSPITAL ESPECIALIZADO,Atendimento de demanda referenciada,Grande,"516,618,533.00","516,618,533.00","516,618,533.00","18,647.00","121,401.00",6.50,"2,594.00",13.91,"17,299.00","1,534,869.00","4,223.00","1,071,791.00","453,679.00","4,931.00",0.00,0.00,245.00,0.00,150.00,264.00,85.00,0.00,0.00,0.00,26.00,7.00,4.00,16.00,4.00,0.00,0.00,,"1,525.00","-23,54698","-46,65659",1/1/2021 0:00,12/31/2021 0:00,2021- Janeiro a Dezembro,INSTITUTO DO CANCER DO ESTADO DE SAO PAULO,São Paulo
"1,410.00",7603274,HOSPITAL MUNICIPAL SAO JOSE,"7,603,274.00",,,Municipal,"3,521,705.00",ITABERÁ,RRAS08,ITAPEVA,,DRS 16 - SOROCABA,,HOSPITAL GERAL,Atendimento de demanda espontânea e referenciada,Pequeno,,,,500.00,"1,734.00",3.50,43.00,8.60,0.00,"95,655.00","1,374.00","16,950.00","77,198.00",133.00,0.00,0.00,0.00,0.00,6.00,6.00,0.00,4.00,3.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,,21.00,"-23,85751","-49,13264",1/1/2021 0:00,12/31/2021 0:00,2021- Janeiro a Dezembro,HOSPITAL MUNICIPAL SAO JOSE,Itaberá
"1,411.00",2082349,HOSPITAL DE CLINICAS DR RADAMES NARDINI,"2,082,349.00",,,Municipal,"3,529,401.00",MAUÁ,RRAS01,GRANDE ABC,,DRS 1 - GRANDE SÃO PAULO,,HOSPITAL GERAL,Atendimento de demanda espontânea e referenciada,Grande,,,,"12,130.00","68,042.00",5.60,"1,027.00",8.47,"10,657.00","415,174.00",0.00,"196,821.00","210,308.00","8,045.00",0.00,0.00,0.00,0.00,28.00,78.00,123.00,22.00,17.00,20.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,,475.00,"-23,67515","-46,46036",1/1/2021 0:00,12/31/2021 0:00,2021- Janeiro a Dezembro,HOSPITAL DE CLINICAS DR RADAMES NARDINI,Mauá
"1,412.00",2069776,HOSPITAL DE URGENCIA,"2,069,776.00",,,Municipal,"3,548,708.00",SÃO BERNARDO DO CAMPO,RRAS01,GRANDE ABC,,DRS 1 - GRANDE SÃO PAULO,,HOSPITAL GERAL,Atendimento de demanda espontânea e referenciada,Grande,,,,"7,122.00","38,896.00",5.50,535.00,7.51,"5,025.00","931,707.00",0.00,"509,770.00","410,328.00","11,596.00",0.00,0.00,13.00,0.00,1.00,118.00,35.00,0.00,30.00,15.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,,744.00,"-23,68958","-46,56473",1/1/2021 0:00,12/31/2021 0:00,2021- Janeiro a Dezembro,HOSPITAL DE URGENCIA,São Bernardo do Campo
"1,413.00",2025361,HOSPITAL ANCHIETA,"2,025,361.00",,,Municipal,"3,548,708.00",SÃO BERNARDO DO CAMPO,RRAS01,GRANDE ABC,,DRS 1 - GRANDE SÃO PAULO,,HOSPITAL GERAL,Atendimento de demanda espontânea e referenciada,Médio,,,,"4,590.00","26,376.00",5.70,531.00,11.57,"4,582.00","328,424.00","1,853.00","217,028.00","102,430.00","7,111.00",0.00,0.00,2.00,0.00,52.00,18.00,19.00,0.00,2.00,0.00,18.00,1.00,0.00,0.00,0.00,1.00,0.00,,285.00,"-23,71405","-46,54462",1/1/2021 0:00,12/31/2021 0:00,2021- Janeiro a Dezembro,HOSPITAL ANCHIETA,São Bernardo do Campo
"1,414.00",8036,HOSPITAL MATERNIDADE AMADOR AGUIAR,"8,036.00",,,Municipal,"3,534,401.00",OSASCO,RRAS05,ROTA DOS BANDEIRANTES,,DRS 1 - GRANDE SÃO PAULO,,HOSPITAL ESPECIALIZADO,Atendimento de demanda espontânea e referenciada,Médio,,,,"7,543.00","35,478.00",4.70,35.00,0.46,"5,717.00","2,395,337.00",421.00,"2,312,138.00","82,659.00",119.00,0.00,0.00,0.00,0.00,4.00,68.00,41.00,70.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,3.00,0.00,,200.00,"-23,51185","-46,78835",1/1/2021 0:00,12/31/2021 0:00,2021- Janeiro a Dezembro,HOSPITAL MATERNIDADE AMADOR AGUIAR,Osasco
"1,415.00",2080346,HOSP MUN DR CARMINO CARICCHIO,"2,080,346.00",,,Municipal,"3,550,308.00",SÃO PAULO,RRAS06,SÃO PAULO,,DRS 1 - GRANDE SÃO PAULO,,HOSPITAL GERAL,Atendimento de demanda espontânea e referenciada,Grande,,,,"10,771.00","112,312.00",10.40,"1,030.00",9.56,"10,523.00","518,741.00",0.00,"314,210.00","186,358.00","18,083.00",0.00,0.00,90.00,0.00,163.00,118.00,84.00,0.00,27.00,0.00,0.00,2.00,0.00,3.00,1.00,1.00,0.00,,300.00,"-23,53373","-46,56568",1/1/2021 0:00,12/31/2021 0:00,2021- Janeiro a Dezembro,HOSP MUN DR CARMINO CARICCHIO,São Paulo
"1,416.00",110310,HOSPITAL DE CAMPANHA COVID 19 CAIEIRAS,"110,310.00",,,Municipal,"3,509,007.00",CAIEIRAS,RRAS03,FRANCO DA ROCHA,,DRS 1 - GRANDE SÃO PAULO,,HOSPITAL GERAL,Atendimento de demanda espontânea e referenciada,Pequeno,,,,440.00,"2,334.00",5.30,24.00,5.45,0.00,"62,964.00","4,680.00","2,308.00","55,976.00",0.00,0.00,0.00,0.00,0.00,0.00,5.00,5.00,0.00,0.00,0.00,0.00,,,,,,,,55.00,"-23,3927016","-46,7132797",1/1/2021 0:00,12/31/2021 0:00,2021- Janeiro a Dezembro,HOSPITAL DE CAMPANHA COVID 19 CAIEIRAS,Caieiras
"1,417.00",7992890,HOSPITAL MUNICIPAL CAPELA DO SOCORRO,"7,992,890.00",,,Municipal,"3,550,308.00",SÃO PAULO,RRAS06,SÃO PAULO,,DRS 1 - GRANDE SÃO PAULO,,HOSPITAL GERAL,Atendimento de demanda referenciada,Médio,,,,"2,200.00","12,671.00",5.80,155.00,7.05,"1,787.00","117,986.00",0.00,"22,506.00","95,460.00",20.00,0.00,0.00,0.00,0.00,34.00,52.00,10.00,0.00,0.00,0.00,9.00,1.00,0.00,0.00,1.00,2.00,0.00,,179.00,"-23,7289294","-46,7115656",1/1/2021 0:00,12/31/2021 0:00,2021- Janeiro a Dezembro,HOSPITAL MUNICIPAL CAPELA DO SOCORRO,São Paulo
"1,418.00",105759,HOSPITAL DE CAMPANHA COVID 19 HOSPITAL DE URGENCIA,"105,759.00",,,Municipal,"3,548,708.00",SÃO BERNARDO DO CAMPO,RRAS01,GRANDE ABC,,DRS 1 - GRANDE SÃO PAULO,,HOSPITAL GERAL,Atendimento de demanda referenciada,Grande,,,,"2,970.00","36,553.00",12.30,648.00,21.82,"14,627.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,170.00,49.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,,140.00,"-23,7157035","-46,5543861",1/1/2021 0:00,12/31/2021 0:00,2021- Janeiro a Dezembro,HOSPITAL DE CAMPANHA COVID 19 HOSPITAL DE URGENCIA,São Bernardo do Campo
"1,419.00",2077639,HOSP MUN PROF DR WALDOMIRO DE PAULA,"2,077,639.00",,,Municipal,"3,550,308.00",SÃO PAULO,RRAS06,SÃO PAULO,,DRS 1 - GRANDE SÃO PAULO,,HOSPITAL GERAL,Atendimento de demanda espontânea e referenciada,Grande,,,,"6,167.00","47,635.00",7.70,716.00,11.61,"7,971.00","611,969.00",0.00,"531,453.00","80,440.00",76.00,0.00,0.00,0.00,0.00,30.00,57.00,82.00,29.00,25.00,16.00,0.00,1.00,0.00,0.00,0.00,3.00,0.00,,125.00,"-23,53084","-46,44493",1/1/2021 0:00,12/31/2021 0:00,2021- Janeiro a Dezembro,HOSP MUN PROF DR WALDOMIRO DE PAULA,São Paulo
"1,420.00",105058,COVID 19 CENTRO DE COMBATE AO CORONAVIRUS CCC JANDIRA,"105,058.00",,,Municipal,"3,525,003.00",JANDIRA,RRAS05,ROTA DOS BANDEIRANTES,,DRS 1 - GRANDE SÃO PAULO,,HOSPITAL GERAL,Atendimento de demanda referenciada,Pequeno,,,,,,,,,,"75,076.00",0.00,"25,860.00","49,216.00",0.00,0.00,0.00,0.00,0.00,0.00,3.00,5.00,0.00,0.00,0.00,0.00,,,,,,,,24.00,"-23,5280793","-46,8991499",1/1/2021 0:00,12/31/2021 0:00,2021- Janeiro a Dezembro,COVID 19 CENTRO DE COMBATE AO CORONAVIRUS CCC JANDIRA,Jandira
"1,421.00",636800,HOSPITAL ESTADUAL COVID 19 AME BARRETOS,"636,800.00",,,Estadual,"3,505,500.00",BARRETOS,RRAS13,NORTE-BARRETOS,,DRS 5 - BARRETOS,,HOSPITAL GERAL,Atendimento de demanda referenciada,Pequeno,,,,113.00,"1,210.00",10.70,25.00,22.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,10.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,,24.00,"-20,5748601","-48,5853046",1/1/2021 0:00,12/31/2021 0:00,2021- Janeiro a Dezembro,HOSPITAL ESTADUAL COVID 19 AME BARRETOS,Barretos
"1,422.00",638455,HOSPITAL DE CAMPANHA COVID 19 DE IRACEMAPOLIS,"638,455.00",,,Municipal,"3,521,408.00",IRACEMÁPOLIS,RRAS14,LIMEIRA,,DRS 10 - PIRACICABA,,HOSPITAL GERAL,Atendimento de demanda espontânea,Pequeno,,,,,,,,,,,,,,,,,,,0.00,10.00,3.00,0.00,0.00,0.00,0.00,,,,,,,,21.00,"-22,5885206","-47,510426",1/1/2021 0:00,12/31/2021 0:00,2021- Janeiro a Dezembro,HOSPITAL DE CAMPANHA COVID 19 DE IRACEMAPOLIS,Iracemápolis
"1,423.00",158100,HOSPITAL MUNICIPAL BRIGADEIRO,"158,100.00",,,Municipal,"3,550,308.00",SÃO PAULO,RRAS06,SÃO PAULO,,DRS 1 - GRANDE SÃO PAULO,,HOSPITAL GERAL,Atendimento de demanda espontânea e referenciada,Médio,,,,"1,266.00","12,297.00",9.70,136.00,10.74,"1,310.00","4,033.00",0.00,"4,033.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,100.00,10.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,,117.00,"-23,5827526","-46,6674296",1/1/2021 0:00,12/31/2021 0:00,2021- Janeiro a Dezembro,HOSPITAL MUNICIPAL BRIGADEIRO,São Paulo
